UNITID,XTUIT1,TUITION1,XFEE1,FEE1,XHRCHG1,HRCHG1,XTUIT2,TUITION2,XFEE2,FEE2,XHRCHG2,HRCHG2,XTUIT3,TUITION3,XFEE3,FEE3,XHRCHG3,HRCHG3,XTUIT5,TUITION5,XFEE5,FEE5,XHRCHG5,HRCHG5,XTUIT6,TUITION6,XFEE6,FEE6,XHRCHG6,HRCHG6,XTUIT7,TUITION7,XFEE7,FEE7,XHRCHG7,HRCHG7,XISPRO1,ISPROF1,XISPFE1,ISPFEE1,XOSPRO1,OSPROF1,XOSPFE1,OSPFEE1,XISPRO2,ISPROF2,XISPFE2,ISPFEE2,XOSPRO2,OSPROF2,XOSPFE2,OSPFEE2,XISPRO3,ISPROF3,XISPFE3,ISPFEE3,XOSPRO3,OSPROF3,XOSPFE3,OSPFEE3,XISPRO4,ISPROF4,XISPFE4,ISPFEE4,XOSPRO4,OSPROF4,XOSPFE4,OSPFEE4,XISPRO5,ISPROF5,XISPFE5,ISPFEE5,XOSPRO5,OSPROF5,XOSPFE5,OSPFEE5,XISPRO6,ISPROF6,XISPFE6,ISPFEE6,XOSPRO6,OSPROF6,XOSPFE6,OSPFEE6,XISPRO7,ISPROF7,XISPFE7,ISPFEE7,XOSPRO7,OSPROF7,XOSPFE7,OSPFEE7,XISPRO8,ISPROF8,XISPFE8,ISPFEE8,XOSPRO8,OSPROF8,XOSPFE8,OSPFEE8,XISPRO9,ISPROF9,XISPFE9,ISPFEE9,XOSPRO9,OSPROF9,XOSPFE9,OSPFEE9,XCHG1AT0,CHG1AT0,XCHG1AF0,CHG1AF0,XCHG1AY0,CHG1AY0,XCHG1AT1,CHG1AT1,XCHG1AF1,CHG1AF1,XCHG1AY1,CHG1AY1,XCHG1AT2,CHG1AT2,XCHG1AF2,CHG1AF2,XCHG1AY2,CHG1AY2,XCHG1AT3,CHG1AT3,XCHG1AF3,CHG1AF3,XCHG1AY3,CHG1AY3,CHG1TGTD,CHG1FGTD,XCHG2AT0,CHG2AT0,XCHG2AF0,CHG2AF0,XCHG2AY0,CHG2AY0,XCHG2AT1,CHG2AT1,XCHG2AF1,CHG2AF1,XCHG2AY1,CHG2AY1,XCHG2AT2,CHG2AT2,XCHG2AF2,CHG2AF2,XCHG2AY2,CHG2AY2,XCHG2AT3,CHG2AT3,XCHG2AF3,CHG2AF3,XCHG2AY3,CHG2AY3,CHG2TGTD,CHG2FGTD,XCHG3AT0,CHG3AT0,XCHG3AF0,CHG3AF0,XCHG3AY0,CHG3AY0,XCHG3AT1,CHG3AT1,XCHG3AF1,CHG3AF1,XCHG3AY1,CHG3AY1,XCHG3AT2,CHG3AT2,XCHG3AF2,CHG3AF2,XCHG3AY2,CHG3AY2,XCHG3AT3,CHG3AT3,XCHG3AF3,CHG3AF3,XCHG3AY3,CHG3AY3,CHG3TGTD,CHG3FGTD,XCHG4AY0,CHG4AY0,XCHG4AY1,CHG4AY1,XCHG4AY2,CHG4AY2,XCHG4AY3,CHG4AY3,XCHG5AY0,CHG5AY0,XCHG5AY1,CHG5AY1,XCHG5AY2,CHG5AY2,XCHG5AY3,CHG5AY3,XCHG6AY0,CHG6AY0,XCHG6AY1,CHG6AY1,XCHG6AY2,CHG6AY2,XCHG6AY3,CHG6AY3,XCHG7AY0,CHG7AY0,XCHG7AY1,CHG7AY1,XCHG7AY2,CHG7AY2,XCHG7AY3,CHG7AY3,XCHG8AY0,CHG8AY0,XCHG8AY1,CHG8AY1,XCHG8AY2,CHG8AY2,XCHG8AY3,CHG8AY3,XCHG9AY0,CHG9AY0,XCHG9AY1,CHG9AY1,XCHG9AY2,CHG9AY2,XCHG9AY3,CHG9AY3 
200785,"R",13130,"R",870,"R",580,"R",13130,"R",870,"R",580,"R",13130,"R",870,"R",580,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"R",12020,"R",770,"R",12790,"R",12560,"R",830,"R",13390,"R",13000,"R",850,"R",13850,"R",13130,"R",870,"R",14000,.,.,"R",12020,"R",770,"R",12790,"R",12560,"R",830,"R",13390,"R",13000,"R",850,"R",13850,"R",13130,"R",870,"R",14000,.,.,"R",12020,"R",770,"R",12790,"R",12560,"R",830,"R",13390,"R",13000,"R",850,"R",13850,"R",13130,"R",870,"R",14000,.,.,"R",0,"R",0,"R",0,"R",0,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"R",9675,"R",9702,"R",9819,"R",10314,"R",5445,"R",5463,"R",5526,"R",5805,"R",7569,"R",7587,"R",7677,"R",8064
200800,"R",8618,"R",1652,"R",359,"R",8618,"R",1652,"R",359,"R",17149,"R",1652,"R",715,"R",7958,"R",1405,"R",442,"R",7958,"R",1405,"R",442,"R",13464,"R",1405,"R",748,"Y",.,"Y",.,"Y",.,"Y",.,"Y",.,"Y",.,"Y",.,"Y",.,"Y",.,"Y",.,"Y",.,"Y",.,"Y",.,"Y",.,"Y",.,"Y",.,"Y",.,"Y",.,"Y",.,"Y",.,"Y",.,"Y",.,"Y",.,"Y",.,"Y",.,"Y",.,"Y",.,"Y",.,"Y",.,"Y",.,"Y",.,"Y",.,"R",21376,"R",2838,"R",21376,"R",2938,"R",8618,"R",1891,"R",10509,"R",8618,"R",2359,"R",10977,"R",8618,"R",1652,"R",10270,"R",9213,"R",2250,"R",11463,0,0,"R",8618,"R",1891,"R",10509,"R",8618,"R",2359,"R",10977,"R",8618,"R",1652,"R",10270,"R",9213,"R",2250,"R",11463,0,0,"R",17149,"R",1891,"R",19040,"R",17149,"R",2359,"R",19508,"R",17149,"R",1652,"R",18801,"R",13250,"R",2250,"R",15500,0,0,"R",1000,"R",1000,"R",1000,"R",1000,"R",11322,"R",12113,"R",12296,"R",12296,"R",2520,"R",2520,"R",2520,"R",2520,"R",12342,"R",12113,"R",12296,"R",12296,"R",3152,"R",3152,"R",3120,"R",3120,"R",3066,"R",3066,"R",3066,"R",3066
200846,"R",5940,"R",176,"R",248,"R",5940,"R",176,"R",248,"R",12613,"R",176,"R",526,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"R",5940,"R",176,"R",6116,"R",5940,"R",176,"R",6116,"R",5940,"R",176,"R",6116,"R",5940,"R",176,"R",6116,.,.,"R",5940,"R",176,"R",6116,"R",5940,"R",176,"R",6116,"R",5940,"R",176,"R",6116,"R",5940,"R",176,"R",6116,.,.,"R",12613,"R",176,"R",12789,"R",12613,"R",176,"R",12789,"R",12613,"R",176,"R",12789,"R",12296,"R",176,"R",12472,.,.,"R",1000,"R",1000,"R",1000,"R",1000,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"R",12342,"R",12342,"R",12296,"R",12296,"R",3152,"R",3152,"R",3066,"R",3120,"R",3066,"R",3066,"R",3120,"R",3066
200873,"R",6800,"R",200,"R",200,"R",6800,"R",200,"R",200,"R",6800,"R",200,"R",200,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"R",4800,"R",200,"R",5000,"R",4800,"R",200,"R",5000,"R",6800,"R",200,"R",7000,"R",6800,"R",200,"R",7000,.,.,"R",4800,"R",200,"R",5000,"R",4800,"R",200,"R",5000,"R",6800,"R",200,"R",7000,"R",6800,"R",200,"R",7000,.,.,"R",4800,"R",200,"R",5000,"R",4800,"R",200,"R",5000,"R",6800,"R",200,"R",7000,"R",6800,"R",200,"R",7000,.,.,"R",800,"R",800,"R",800,"R",800,"R",3600,"R",3600,"R",3620,"R",3600,"R",3012,"R",3012,"R",3012,"R",3012,"R",2880,"R",2880,"R",4050,"R",2880,"R",2660,"R",2660,"R",3620,"R",2660,"R",3060,"R",3060,"R",3620,"R",3060
201016,"R",15980,"R",0,"A",.,"R",15980,"Z",0,"A",.,"R",15980,"Z",0,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"R",15980,"R",0,"R",15980,"R",15980,"R",0,"R",15980,"R",15980,"R",0,"R",15980,"R",15980,"R",0,"R",15980,.,.,"R",15980,"R",0,"R",15980,"R",15980,"R",0,"R",15980,"R",15980,"R",0,"R",15980,"R",15980,"R",0,"R",15980,.,.,"R",15980,"R",0,"R",15980,"R",15980,"R",0,"R",15980,"R",15980,"R",0,"R",15980,"R",15980,"R",0,"R",15980,.,.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"R",8829,"R",8829,"R",8829,"R",8829,"R",1946,"R",1946,"R",1946,"R",1946,"R",1626,"R",1626,"R",1626,"R",1626
201061,"R",31560,"R",1890,"R",1315,"R",31560,"R",1890,"R",1315,"R",31560,"R",1890,"R",1315,"R",10645,"R",0,"R",968,"R",10645,"Z",0,"R",968,"R",10645,"Z",0,"R",968,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"R",26908,"R",880,"R",27788,"R",28252,"R",1500,"R",29752,"R",29665,"R",1625,"R",31290,"R",31560,"R",1890,"R",33450,.,.,"R",26908,"R",880,"R",27788,"R",28252,"R",1500,"R",29752,"R",29665,"R",1625,"R",31290,"R",31560,"R",1890,"R",33450,.,.,"R",26908,"R",880,"R",27788,"R",28252,"R",1500,"R",29752,"R",29665,"R",1625,"R",31290,"R",31560,"R",1890,"R",33450,.,.,"R",1500,"R",1500,"R",1500,"R",1500,"R",9200,"R",9200,"R",9500,"R",9500,"R",2600,"R",2600,"R",2600,"R",2600,"R",7200,"R",7200,"R",7200,"R",7200,"R",3100,"R",3100,"R",3100,"R",3100,"R",2600,"R",3100,"R",3100,"R",3100
201104,"R",20322,"R",1010,"R",940,"R",20322,"R",1010,"R",940,"R",20322,"R",1010,"R",940,"R",6885,"R",0,"R",657,"R",6885,"Z",0,"R",657,"R",6885,"Z",0,"R",657,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"R",19298,"R",944,"R",20242,"R",19448,"R",944,"R",20392,"R",19740,"R",960,"R",20700,"R",20332,"R",1010,"R",21342,.,.,"R",19298,"R",944,"R",20242,"R",19448,"R",944,"R",20392,"R",19740,"R",960,"R",20700,"R",20332,"R",1010,"R",21342,.,.,"R",19298,"R",944,"R",20242,"R",19448,"R",944,"R",20392,"R",19740,"R",960,"R",20700,"R",20332,"R",1010,"R",21342,.,.,"R",912,"R",912,"R",912,"R",912,"R",9602,"R",9602,"R",9746,"R",9942,"R",2596,"R",2596,"R",2596,"R",2596,"R",5500,"R",5500,"R",5500,"R",5500,"R",3728,"R",3728,"R",3728,"R",3728,"R",3728,"R",3728,"R",3728,"R",3728
201140,"A",.,"A",.,"R",235,"A",.,"A",.,"R",235,"A",.,"A",.,"R",235,"R",21000,"R",0,"R",580,"R",21000,"Z",0,"R",580,"R",21000,"Z",0,"R",580,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,.,.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,.,.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,.,.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.
201177,"R",17510,"R",1000,"R",747,"R",17510,"R",1000,"R",747,"R",17510,"R",1000,"R",747,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"R",15690,"R",650,"R",16340,"R",16320,"R",1050,"R",17370,"R",17000,"R",1000,"R",18000,"R",17510,"R",1000,"R",18510,.,.,"R",15690,"R",650,"R",16340,"R",16320,"R",1050,"R",17370,"R",17000,"R",1000,"R",18000,"R",17510,"R",1000,"R",18510,.,.,"R",15690,"R",650,"R",16340,"R",16320,"R",1050,"R",17370,"R",17000,"R",1000,"R",18000,"R",17510,"R",1000,"R",18510,.,.,"R",2000,"R",2000,"R",2000,"R",2000,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"R",6030,"R",6030,"R",6030,"R",6030,"R",2160,"R",2160,"R",2160,"R",2160,"R",2160,"R",2160,"R",2160,"R",2160
201195,"R",32586,"R",0,"R",809,"R",32586,"Z",0,"R",809,"R",32586,"Z",0,"R",809,"R",13971,"R",0,"R",792,"R",13971,"Z",0,"R",792,"R",13971,"Z",0,"R",792,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"R",29908,"R",0,"R",29908,"R",30776,"R",0,"R",30776,"R",31668,"R",0,"R",31668,"R",32586,"R",0,"R",32586,.,.,"R",29908,"R",0,"R",29908,"R",30776,"R",0,"R",30776,"R",31668,"R",0,"R",31668,"R",32586,"R",0,"R",32586,.,.,"R",29908,"R",0,"R",29908,"R",30776,"R",0,"R",30776,"R",31668,"R",0,"R",31668,"R",32586,"R",0,"R",32586,.,.,"R",1514,"R",1582,"R",1654,"R",1728,"R",8370,"R",8748,"R",9142,"R",9554,"R",3540,"R",3540,"R",3540,"R",3660,"R",8882,"R",8882,"R",8882,"R",8882,"R",5190,"R",5122,"R",5050,"R",5310,"R",5040,"R",4972,"R",4900,"R",5160
201283,"R",2802,"R",1508,"R",108,"R",2802,"R",1508,"R",108,"R",5486,"R",1508,"R",211,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"R",2572,"R",1024,"R",3596,"R",2527,"R",1014,"R",3541,"R",2527,"R",1014,"R",3541,"R",2802,"R",1508,"R",4310,.,.,"R",2572,"R",1024,"R",3596,"R",2527,"R",1014,"R",3541,"R",2527,"R",1014,"R",3541,"R",2802,"R",1508,"R",4310,.,.,"R",5006,"R",1024,"R",6030,"R",5006,"R",1014,"R",6020,"R",5006,"R",1014,"R",6020,"R",5486,"R",1508,"R",6994,.,.,"R",910,"R",910,"R",910,"R",1200,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"R",3144,"R",3144,"R",3144,"R",3144,"R",3464,"R",3464,"R",3464,"R",3464,"R",3464,"R",3464,"R",3464,"R",3464
201371,"R",32316,"R",450,"R",1347,"R",32316,"R",450,"R",1347,"R",32316,"R",450,"R",1347,"R",10125,"R",300,"R",599,"R",10125,"R",300,"R",599,"R",10125,"R",300,"R",599,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"R",29718,"R",450,"R",30168,"R",30312,"R",450,"R",30762,"R",31222,"R",450,"R",31672,"R",32316,"R",450,"R",32766,.,.,"R",29718,"R",450,"R",30168,"R",30312,"R",450,"R",30762,"R",31222,"R",450,"R",31672,"R",32316,"R",450,"R",32766,.,.,"R",29718,"R",450,"R",30168,"R",30312,"R",450,"R",30762,"R",31222,"R",450,"R",31672,"R",32316,"R",450,"R",32766,.,.,"R",1400,"R",1400,"R",1400,"R",1400,"R",9890,"R",10188,"R",10484,"R",10800,"R",2600,"R",2600,"R",2600,"R",2600,"R",6670,"R",6670,"R",6670,"R",6670,"R",4400,"R",4100,"R",4100,"R",5400,"R",4400,"R",4100,"R",4100,"R",4100
201399,"R",13590,"R",0,"A",.,"R",13590,"Z",0,"A",.,"R",13590,"Z",0,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,.,.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,.,.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,.,.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.
201432,"R",4706,"R",354,"R",196,"R",4706,"R",354,"R",196,"R",12695,"R",354,"R",529,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"R",4706,"R",240,"R",4946,"R",4706,"R",354,"R",5060,"R",4706,"R",354,"R",5060,"R",4706,"R",354,"R",5060,.,.,"R",4906,"R",240,"R",5146,"R",4906,"R",354,"R",5260,"R",4706,"R",354,"R",5060,"R",4706,"R",354,"R",5060,.,.,"R",12242,"R",240,"R",12482,"R",12242,"R",354,"R",12596,"R",12242,"R",354,"R",12596,"R",12695,"R",354,"R",13049,.,.,"R",1020,"R",1010,"R",1010,"R",910,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"R",10036,"R",10306,"R",10490,"R",10778,"R",4812,"R",4398,"R",4398,"R",4576,"R",4130,"R",4286,"R",4286,"R",4462
201441,"R",9096,"R",2012,"R",379,"R",9096,"R",2012,"R",379,"R",17084,"R",2012,"R",712,"R",8017,"R",1814,"R",445,"R",8017,"R",1814,"R",445,"R",14009,"R",1814,"R",778,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"R",9096,"R",1700,"R",10796,"R",9096,"R",1961,"R",11057,"R",9096,"R",1961,"R",11057,"R",9096,"R",2009,"R",11105,0,0,"R",9096,"R",1700,"R",10796,"R",9096,"R",1961,"R",11057,"R",9096,"R",1961,"R",11057,"R",9096,"R",2009,"R",11105,0,0,"R",16632,"R",1700,"R",18332,"R",16632,"R",1961,"R",18593,"R",16632,"R",1961,"R",18593,"R",17084,"R",2009,"R",19093,0,0,"R",1020,"R",1010,"R",1010,"R",910,"R",8496,"R",8690,"R",8898,"R",9168,"R",3742,"R",3604,"R",3604,"R",3732,"R",7780,"R",7446,"R",7578,"R",7788,"R",4918,"R",4790,"R",4790,"R",4970,"R",4622,"R",4494,"R",4494,"R",4684
201469,"R",17200,"R",514,"R",606,"R",17200,"R",514,"R",606,"R",17200,"R",514,"R",606,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"R",15157,"R",135,"R",15292,"R",17161,"R",270,"R",17431,"R",17010,"R",151,"R",17161,"R",17703,"R",319,"R",18022,.,.,"R",15157,"R",135,"R",15292,"R",17161,"R",270,"R",17431,"R",17010,"R",151,"R",17161,"R",17703,"R",319,"R",18022,.,.,"R",15157,"R",135,"R",15292,"R",17161,"R",270,"R",17431,"R",17010,"R",151,"R",17161,"R",17703,"R",319,"R",18022,.,.,"R",1800,"R",1800,"R",1800,"R",1800,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"R",3500,"R",3500,"R",3500,"R",3500,"R",1480,"R",1480,"R",1480,"R",1480,"R",1480,"R",1480,"R",1480,"R",1480
