UNITID,F1A01,F1A31,F1A04,F1A05,F1A06,F1A19,F1A07,F1A08,F1A09,F1A10,F1A11,F1A12,F1A13,F1A20,F1A14,F1A15,F1A16,F1A17,F1A18,F1A214,F1A224,F1A234,F1A324,F1A274,F1A27T4,F1A284,F1A334,F1A344,F1D01,F1D02,F1D03,F1D04,F1D05,F1D06,F1B01,F1B02,F1B03,F1B04,F1B04A,F1B04B,F1B05,F1B06,F1B26,F1B07,F1B08,F1B09,F1B10,F1B11,F1B12,F1B13,F1B14,F1B15,F1B16,F1B17,F1B18,F1B19,F1B27,F1B20,F1B21,F1B22,F1B23,F1B24,F1B25,F1C011,F1C012,F1C021,F1C022,F1C031,F1C032,F1C051,F1C052,F1C061,F1C062,F1C071,F1C072,F1C101,F1C111,F1C112,F1C121,F1C122,F1C131,F1C132,F1C141,F1C191,F1C192,F1C193,F1C19OM,F1C19DP,F1C19IN,F1C19OT,F1M01,F1M02,F1M03,F1M04,F1E01,F1E02,F1E03,F1E04,F1E05,F1E06,F1E07,F1E08,F1E09,F1E10,F1E11,F1H01,F1H02   
194222,31521877,134005608,1138745,135144353,166666230,19245159,0,12865200,12865200,0,76464694,76464694,89329894,12238247,134005608,3847012,0,-53509372,84343248,27336584,0,220970620,12842979,0,261150183,127144575,0,0,97240181,107488701,-10248520,98994713,-4402945,84343248,16884286,4174218,1979221,8424939,8304732,120207,0,,0,,5655840,37118504,0,21405434,12413995,16054236,7625885,0,0,72067,0,57571617,94690121,2273435,0,0,276625,2550060,97240181,46922444,30636180,0,0,0,0,3611769,2375880,10689178,6282119,18424004,7317823,7784456,0,0,,,,,20056850,107488701,51515802,22993509,11034743,9022107,0,12922540,4890924,1394667,10273523,12825009,15748402,305834,7625885,0,0,0,23680121,15895665,0,15895665,7784456,11361690,11823436
194240,13971187,118350339,11547596,129897935,143869122,8233144,30064,10031022,10061086,170673603,30064,170703667,180764753,7993079,129177064,0,0,-165832630,-36655566,10873272,0,169551212,19317389,0,199741873,70518262,0,0,70967153,82145927,-11178774,80483665,-105960457,-36655566,20342908,4329753,1082438,0,0,0,0,,0,,1090000,26845099,0,12938487,17959169,10943667,0,0,0,0,2280731,44122054,70967153,0,0,0,0,0,70967153,45445932,25175070,0,0,0,0,4115068,2098559,5578091,2784222,20699625,7843838,6307211,0,0,,,,,0,82145927,37901689,23386698,3209594,5007234,4957,12635755,3472557,1719173,6954411,8233144,7610971,115620,3217076,0,0,0,10943667,4636456,0,4636456,6307211,,
194259,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54136,0,0,0,0,0,,,0,,0,54136,0,0,0,140535,4560,0,0,0,0,145095,199231,,,,0,0,199231,208192,140441,0,0,0,0,25363,0,0,0,75727,39383,0,,,,,,,0,309282,179824,104168,25290,0,0,0,,,,,112251,28284,0,0,4560,0,145095,145095,0,145095,0,,
195058,22866560,45072436,0,45072436,67938996,0,762226,13008388,13770614,78182744,0,78182744,91953358,0,37990489,1004157,0,-63009008,-24014362,793249,0,113457996,12820691,5876000,132947936,87875500,0,0,75308188,82538293,-7230105,-15670830,-1113427,-24014362,16255696,0,4008403,0,0,0,0,,0,,633485,20897584,0,16725815,20280154,12469891,4582574,0,0,1211,0,54059645,74957229,350959,0,0,0,350959,75308188,34075072,18510595,0,0,1013540,569300,3341468,1618712,7173718,3955550,17307479,7377717,5811933,0,0,,,,,13815083,82538293,36203745,26418244,7211048,2477224,12160,10215872,,,,,8326918,960323,4582574,0,0,3182650,17052465,11240532,0,11240532,5811933,,
195322,12890659,27802033,222449,28024482,40915141,3519664,0,6091394,6091394,0,43019918,43019918,49111312,10256594,27802033,0,0,-42735134,-14933101,1426349,0,58607865,7201560,268835,67504609,39702576,0,0,38203370,38691024,-487654,8090860,-22536307,-14933101,5687157,3828148,2445521,0,0,0,0,,0,,475659,12436485,0,9602353,4571451,9340348,0,0,0,321,0,23514473,35950958,2252412,0,0,0,2252412,38203370,12263958,6494536,0,0,1128288,467107,4420909,2126075,2280448,1415967,4368074,1902016,3249646,0,0,,,,,10979701,38691024,20212360,6745424,4393926,1741437,0,5597877,983844,714682,2696182,3519664,7492756,207713,2471912,0,0,873582,11045963,7796317,0,7796317,3249646,,
195827,543082764,149836950,1038371680,1188208630,1731291394,280987296,59193505,275387471,334580976,2435110587,392270444,2827381031,3161962007,221861723,-1542546365,80875852,7984153,82141320,-1371545040,21304520,5645317,115735601,31581150,51135320,225401908,79185680,3620722,0,306669368,274215691,32453677,-1062959553,-341039164,-1371545040,0,11780733,304695,22621313,4431225,18190088,568718,,0,,10029782,45305241,0,192827239,0,28261522,5615605,0,32657,7576386,873669,235187078,280492319,26169920,7129,0,0,26177049,306669368,10585409,1867700,1287411,184519,42682015,8412904,13430089,2114112,18300901,5164083,138109731,47976149,0,0,0,,,,,49820135,274215691,65719467,35414637,8165706,5567699,44082978,115265204,-3820189,100554621,194815926,202485182,,,,,,,,,,,,323598,339527
195988,2437588,8893409,1040117,9933526,12371114,1701235,268802,4251473,4520275,0,57295870,57295870,61816145,3060434,7452664,0,0,-58256894,-50804230,190000,5255613,29810607,3894141,0,39150361,30256952,0,0,18364277,21755318,-3391041,-10421188,-36992001,-50804230,2900741,160922,448744,184601,184601,0,0,,0,,125899,3820907,0,3229847,6731261,2920371,1618621,0,0,806,42464,14543370,18364277,0,0,0,0,0,18364277,9468614,4325778,0,0,41344,0,1184600,492171,2749604,1242087,5873017,1867688,2438138,0,0,,,,,1,21755318,7927724,6530717,1721215,1359741,103212,4112709,904269,904269,3060434,1701235,2920371,42902,1614027,0,26963,0,4604263,2166125,0,2166125,2438138,988992,1062357
196006,37868163,152484849,8814324,161299173,199167336,1175011,4465993,11944514,16410507,130426151,155683244,286109395,302519902,22503268,24276297,343177,0,-149300297,-124680823,22279896,19810782,172804770,17787109,19414184,252096741,99611892,0,0,89062838,92268124,-3205286,1766236,-123241773,-124680823,13354464,835598,485966,1871042,0,1871042,17449838,0,0,0,535618,34532526,0,34748915,0,9152216,8613143,0,1331584,538833,1797,54386488,88919014,0,143824,0,0,143824,89062838,37108215,15018595,95581,38224,240572,64130,3765747,980524,7696573,2531164,12717299,5338434,6904877,18744703,5117471,0,0,0,0,4994557,92268124,29088542,21151709,8137927,6830547,5600624,21458775,,,,,8583590,568626,8613143,0,1331584,3829158,22926101,12701878,3319346,16021224,6904877,5142887,5617620
196015,28244456,117980577,4145450,122126027,150370483,915458,4281309,16372996,20654305,109956215,116119581,226075796,246730101,16974664,5103218,244455,0,-117766497,-112418824,16390803,7924618,139028326,6352453,6714456,176410656,58430079,0,0,68616079,73940881,-5324802,-19918551,-87175471,-112418824,12975455,713517,667656,1098864,3003,1095861,5456272,0,0,0,582496,21494260,0,31026272,0,9312096,6340755,0,0,403817,38879,47121819,68616079,0,0,0,0,0,68616079,30177836,13374867,5880,1721,719595,274040,2106002,762221,13094234,3564841,9757666,4338285,4718163,9221928,3131056,0,0,0,0,4139577,73940881,25447031,17889486,6270935,5063550,5647962,13621917,,,,,8282543,1029553,6340755,0,0,2638384,18291235,10917716,2655356,13573072,4718163,11909734,12841300
196024,32100803,106712504,2311921,109024425,141125228,1000611,3322913,16433948,19756861,87775301,131782686,219557987,239314848,19233899,12805052,201571,0,-129429531,-116422908,10764917,18270268,131847671,8620586,8783201,178286643,71574139,0,0,69871733,74043947,-4172214,-8496318,-103754376,-116422908,12381607,339835,18997,673781,2306,671475,10285199,0,0,0,382761,24082180,0,30429255,0,7877972,6753305,0,197824,519072,12125,45789553,69871733,0,0,0,0,0,69871733,30437387,13787298,93627,62700,525080,148265,3998465,1359618,5435312,2269147,11488634,4879072,4991811,12918515,3396810,0,0,0,0,4155116,74043947,25902910,18781469,7600750,4608331,4352608,12797879,,,,,7553007,324965,6753305,0,197824,2630844,17459945,10132484,2335650,12468134,4991811,6883203,7411225
196033,14998222,137366972,4433430,141800402,156798624,943907,5160575,16475649,21636224,125667997,121772044,247440041,269076265,17811976,6845570,188086,0,-136179366,-129145710,21419571,20471350,158539657,6467280,12112086,219009944,81642972,0,0,66504488,75679706,-9175218,-27467347,-92503145,-129145710,9901301,325755,1315202,2521377,0,2521377,8109102,0,0,0,783959,22956696,0,31820898,0,5828254,5318160,0,286828,270256,23396,43547792,66504488,0,0,0,0,0,66504488,25475481,10105234,62341,12645,636277,329459,11432104,2734343,7670231,2988155,12118224,4473134,3714607,9945759,3166144,0,0,0,0,4624682,75679706,23809114,17080189,8250052,6391671,6413364,13735316,,,,,5456853,371401,5318160,0,286828,2110354,13543596,7829397,1999592,9828989,3714607,5040423,7165300
196042,74828725,233111836,4118861,237230697,312059422,1805291,7444518,39471816,46916334,205693655,229402588,435096243,482012577,33498267,18867519,455129,0,-220968779,-201646131,34281541,11783342,276826876,22818278,13828388,359538425,126426589,0,0,167898967,170830859,-2931892,-48001881,-150712358,-201646131,49896214,2045806,981741,3893701,115189,3778512,6806890,0,0,0,158145,63782497,0,77006515,0,15607589,10227387,0,196715,1078264,0,104116470,167898967,0,0,0,0,0,167898967,84585559,38269777,396774,210401,8760391,1115873,14556559,4628551,17365369,7084149,20570399,8418952,6953985,9752402,3360119,0,0,0,0,7889421,170830859,63087822,43257319,21962100,10446835,10363312,21713471,,,,,13670574,1937014,10227387,0,196715,3654496,29686186,18274921,4457280,22732201,6953985,5464796,5862259
196051,8212197,112156592,2132513,114289105,122501302,1038901,3915369,14199833,18115202,91695744,134736225,226431969,244547171,19720963,15115866,186250,0,-156030047,-140727931,11681015,4990216,155543138,18493222,3734287,194441878,82285286,0,0,78611660,85636919,-7025259,-31404404,-102298268,-140727931,13287732,307839,1773491,2996334,24500,2971834,8938489,0,0,0,353811,27657696,0,37054106,0,7363960,5947961,0,413394,128422,46121,50953964,78611660,0,0,0,0,0,78611660,31042521,14895340,151277,9524,2155568,533967,11804670,3281576,5307292,2610885,10734203,3871502,7279507,12112958,3284160,0,0,0,0,5048923,85636919,28486954,20260838,9316305,5492559,4463558,17616705,,,,,7170405,193555,5947961,0,413394,3001809,16727124,7724326,1723291,9447617,7279507,1711985,1904022
196060,200350039,660558299,24953421,685511720,885861759,6686214,20548931,139351060,159899991,502904137,702108122,1205012259,1364912250,105618674,130656890,1307415,0,-709947256,-577982951,86269702,29914002,721039076,195444737,61833447,1094500964,433942665,0,0,576826336,584569572,-7743236,-113072902,-457166813,-577982951,115043336,79484907,17224714,18703585,146875,18556710,66061459,0,0,0,5408418,301926419,0,214321478,0,29273281,23533718,0,2017655,2376997,163132,271686261,573612680,0,3213656,0,0,3213656,576826336,218278321,108720396,32137119,16038783,43017789,11725495,54310196,19017269,29700648,11914229,75574315,36419159,22284299,83851415,26699399,0,0,0,0,25415470,584569572,230534730,138682305,45642247,29779235,24803796,115127259,,,,,27374675,1898606,23533718,0,2017655,34938843,89763497,51588189,15891009,67479198,22284299,65342155,71700966
196079,325031031,1012366218,28204722,1040570940,1365601971,5149609,27491432,95182059,122673491,791825668,607316658,1399142326,1521815817,89525936,226883507,752257,0,-468225937,-240590173,104662069,48737873,1071544894,184726616,123214572,1532886024,520519806,0,0,577325333,562888145,14437188,120260948,-375288309,-240590173,139966512,34433074,7661244,36011871,0,36011871,106882257,0,0,0,3628302,328583260,0,196548914,0,20048229,22757597,0,2594667,3572997,1842194,247364598,575947858,0,1377475,0,0,1377475,577325333,203060747,105695470,43228191,12531589,6922441,3746835,58381606,19721616,32426150,10387225,57116266,22160389,12373864,127051348,26993526,0,0,0,0,22327532,562888145,201236650,120032929,43702960,41108855,39733634,117073117,,,,,19122122,755568,22757597,0,2594667,22545874,67775828,38809713,16592251,55401964,12373864,102876259,110656967
196088,438432750,1391378575,26236003,1417614578,1856047328,10791670,40276733,218390648,258667381,966561376,1156298433,2122859809,2381527190,171878640,382657292,2712881,0,-1071937005,-686566832,115411306,141823238,1683130655,423057069,60249806,2423672074,1038899536,6606037,0,1133630328,1141013332,-7383004,-129783346,-549400482,-686566832,292050739,131563784,11199742,47260316,882831,46377485,62158344,4668841,0,0,31621378,580523144,0,455340234,0,37451908,29401701,0,9565572,4919753,5882271,542561439,1123084583,0,10545745,0,0,10545745,1133630328,480486986,241321913,156049528,52430499,15040660,4873388,133971064,56382716,38582813,17608054,147520386,60783400,31535017,93042350,28737175,9584805,2583484,0,0,35199723,1141013332,464720629,271154792,103698005,65342275,47430648,188666983,,,,,34430338,3021616,29401701,0,9565572,50933577,127352804,69999590,25818197,95817787,31535017,659156156,724999677
196097,941094002,2368455076,226211009,2594666085,3535760087,64908574,73414171,582243332,655657503,1451081156,2623843682,4074924838,4730582341,478672503,824026742,751499,0,-2433364424,-1608586183,253388112,139285258,2200176537,667504491,584115861,3844470259,1476015183,0,0,2841071058,2793256384,47814674,-357256049,-1299144808,-1608586183,263832341,160813471,12369463,73225411,312834,72912577,102573776,1588398226,0,0,12352840,2213565528,0,541480519,0,34093570,26073662,0,4578003,7387537,5729049,619342340,2832907868,0,8163190,0,0,8163190,2841071058,507532365,238560088,129273888,60459907,32021832,16554450,117295687,40137207,60765007,25227562,127933246,60334505,29229180,120273237,26258079,1582773167,666806509,0,0,86158775,2793256384,1134338307,551792429,83282833,107210549,61176098,855456168,44377425,40879125,84745928,45516753,31600307,2493262,26073662,0,4578003,70123881,134869115,77237569,28402366,105639935,29229180,233966854,244955670
196103,19286833,121370994,944963,122315957,141602790,1048945,3897396,20651167,24548563,107522001,107592945,215114946,239663509,16345512,6600541,113527,0,-120071354,-113357286,16765769,3207863,141518725,31083408,8816009,201391774,80020780,0,0,89641270,96735662,-7094392,-36720436,-69542458,-113357286,10168703,7511775,4699006,5079807,125942,4953865,2127622,0,0,0,3704675,33291588,0,49832749,0,2605641,2160322,0,1466099,152549,32322,56249682,89541270,0,100000,0,0,100000,89641270,36823190,15568584,18651560,7715454,1908288,559107,11560613,2031722,6282299,2440260,13929429,6690355,2314001,2075545,370382,0,0,0,0,3190737,96735662,35375864,20358790,13592773,6058885,5079410,16269940,,,,,2217979,401617,2160322,0,1466099,6029846,12275863,9531735,430127,9961862,2314001,35877887,37640694
196112,56667540,439977504,2006757,441984261,498651801,1940369,19940218,226952515,246892733,332887640,212047865,544935505,791828238,18501191,-41344879,81770,0,-268474150,-309737259,17523076,10477968,439618051,258554519,43788928,769962542,354979181,24994143,0,343828614,346588932,-2760318,-230199592,-76777349,-309737259,14630234,43290552,51826170,116303880,79735,116224145,7351090,0,0,0,61047332,294449258,0,40450316,0,3994973,3261492,0,976536,92843,0,48776160,343225418,0,603196,0,0,603196,343828614,38657395,18418230,213645224,22916334,7634369,358502,7699655,2919383,6162077,3661254,36343633,20141361,2795480,5672319,1408911,0,0,0,0,27978780,346588932,69823975,27598377,12076228,59512277,26250663,151327412,,,,,3674481,320492,3261492,0,976536,2018149,10251150,5716686,1738984,7455670,2795480,5506999,5811992
196121,47176450,334063527,14052048,348115575,395292025,2233304,12330832,37952954,50283786,279338318,283708776,563047094,613330880,41144687,40898396,869359,0,-298717993,-256950238,45997963,29659898,380537267,25638799,26400019,508233946,174170419,0,0,188686518,189682978,-996460,-72683006,-183270772,-256950238,39480947,5012291,505059,4842784,46711,4796073,21958338,0,0,0,816021,72615440,0,85462847,0,14840858,13727429,0,478290,623262,3051,115135737,187751177,0,935341,0,0,935341,188686518,79166570,36837236,715772,386434,2961150,1542166,13197001,4267027,13697940,6411490,25125849,9981377,9478743,35252502,8407180,0,0,0,0,10087451,189682978,67832910,46021127,16577206,14200147,13658437,31393151,,,,,13237753,1619577,13727429,0,473125,6942448,36000332,21288204,5233385,26521589,9478743,12238405,13827142
196130,75945645,349838163,16452577,366290740,442236385,3410572,11106557,47812147,58918704,302772254,381409836,684182090,743100794,56720294,46193092,855022,0,-401222245,-354174131,27882065,40380271,385477934,52283037,46749916,552773223,202935060,0,0,238459674,261179944,-22720270,-72141321,-259312540,-354174131,35662182,20890523,3113741,6799590,607778,6191812,24563247,0,0,0,5671157,96700440,0,97576024,0,23409219,16666669,0,1654491,1008290,0,140314693,237015133,0,1444541,0,0,1444541,238459674,95802394,41291418,3169774,1185298,19560941,9544094,23492170,7927138,13724534,6590917,46159768,16761091,10091224,35546155,7053474,0,0,0,0,13632984,261179944,90353430,60126365,22364181,16116434,14863580,57355954,,,,,21776218,1633000,16666670,0,1516855,8581545,50174288,30921800,9161264,40083064,10091224,45962257,50645105
196149,51860967,318252545,6431496,324684041,376545008,2128177,12224358,24102191,36326549,265336051,265730936,531066987,567393536,39206895,59304758,290614,0,-287522618,-227927246,33092736,19553238,394536956,26577855,7899148,481659933,163407388,0,0,170036185,174975114,-4938929,-39389838,-183598479,-227927246,38748870,2358878,450883,4237036,0,4237036,25922908,0,0,0,150201,71868776,0,71868560,0,10594283,9532819,0,1769206,641127,11214,94417209,166285985,0,3750200,0,0,3750200,170036185,63776980,29303089,383601,168914,1847949,952909,22105731,7490959,11137585,5256169,24127794,10047870,8784967,31564604,8164739,0,0,0,0,11245903,174975114,61384649,42809614,15295716,13799955,12420068,29265112,,,,,9385798,1208485,9532819,0,1769206,6084945,27981253,14970002,4226284,19196286,8784967,37407365,39542800
196158,30628558,274457092,5062549,279519641,310148199,1700552,7100801,20099308,27200109,214409400,220113331,434522731,461722840,32065876,60078375,475131,0,-242493471,-181939965,21889201,18230806,352989481,25204726,5705378,424019592,149562500,0,0,119673698,138308337,-18634639,-10790045,-152515281,-181939965,22000885,1432202,1213411,2650023,5337,2644686,17148022,0,0,0,560754,45005297,0,55564219,0,9142442,8403349,0,980870,513862,36918,74641660,119646957,0,26741,0,0,26741,119673698,55880312,24485416,1064634,571135,5024884,1688104,9673470,3770486,9580889,3316634,16208646,6090465,7324826,24116253,6067006,0,0,0,0,9434423,138308337,45989246,32236613,11567256,12065445,11207430,25242347,,,,,8509367,633075,8403349,0,980870,5581378,24108039,13543617,3239596,16783213,7324826,31084028,35880924
196167,60508182,225017795,11521988,236539783,297047965,1616371,8139165,25134270,33273435,196770159,214622797,411392956,444666391,31070144,32658298,533828,0,-210264325,-177072199,30080396,11384122,292676628,27688428,10352022,372181596,147163801,0,0,136815793,143609995,-6794202,-21454040,-148823957,-177072199,31959968,1774697,72038,2155181,0,2155181,26267958,0,0,0,579613,62809455,0,57268028,0,6695151,8574983,0,451566,875293,25348,73890369,136699824,0,115969,0,0,115969,136815793,55512741,24912613,1131019,393553,1108737,605402,8101519,2010419,9954653,3685959,22058670,8827588,7238653,29500632,8926624,0,0,0,0,9003371,143609995,49362158,34220297,13780245,10543295,9453603,26250397,,,,,6506886,188265,8574983,0,451566,5361690,21083390,10753276,3091461,13844737,7238653,28604354,31461899
